ObjectID,GlobalID,SPEC_CHAR,LIN_NUM,Did you complete the associated Scouting Form?,Have you completed the associated Collection Equation Form?,COLL_ID,Collection Number,Seed Collection Reference Number,Alt. Collection Number,COLL_DT,adjusted_date,Did you collect on a second date?,SECOND_COLL_DT,Did you collect on additional days?,Date range,Collector Name(s),Taxa,NRCS PLANTS Code,outboxID,Approximate Number of Plants Found,Number of Plants Sampled,Collection Area Sampled in Acres,Seeds Collected From,Average Plant Height in Feet,Field Notes,Latitude,Longitude,Degree_long,Degree_lat,min_long,min_lat,long_sec,lat_sec,LATITUDE,LONGITUDE,GEOREF_SOURCE,GPS Datum,Elevation in feet,Subunit,Area within subunit,Location Details,State,County,Ecoregion Code,Seed Zone,Land owner,Non-BLM permission filed?,"Ecological Site Description, Habitat Type and/or National Vegetation Classification",Associated Species List,Modifying Factors,Describe other modifying factors,Land Form,Land Use,Geology,Approximate Slope in Degrees,Aspect,Soil Texture,SOIL_COLOR,Number of pressed specimens,Date voucher taken,Herbaria Receiving the Specimen,Identified by,Location of Identification,Date Identified,CreationDate,Creator,EditDate,Editor,Empirical Seed Zone,Ecoregion Name,Elevation in meters,NDA voucher collected?,NDA voucher number,Date Source ID application submitted to NDA?,adjusted_date2,x,y
52,1d0b78cb-b22b-45d9-94d7-896e396839d0,No,,Y,Y,OR020,1230,OR020-1230,21,8/8/2023 12:00:00 AM,8/8/2023 6:00:00 AM,Y,8/9/2023 12:00:00 AM,N,,"Rees, L., Martin, L.",Eriogonum heracleoides,ERHE2,OR020-1230-ERHE2,3000,1910,200,P,1,,42.75829,-118.720524,118,42,43,45,13.886399999991,29.8440000000085,42°45'29.844000000008464 N,118°43'13.886399999991 E,Geopoint,WGS84,6518.044828,Steens Mountain Wilderness ,Steens North Loop Road,From Frenchglen travel East onto Steens North Loop dirt road for approximately 12 miles. At cattle grid turn left into clearing (dispersed camping area with car parking spaces). Site is 400m downslope from the clearing. ,Oregon,Harney,,15 - 20 / humid,BLM,,Sage Meadow,"ERCOC3,ERSP4,ELEL5,ACTH7,ARCAB3",Grazed,,Hillslope,"Grazing,Wilderness","Igneous, volcanic",5,N,Sandy_Loam,10YR 5/3,4,7/26/2023 6:00:00 PM,"US, RENO, OSC, UTC","R. Benkendorf, Chicago Botanic Garden",In_Field,7/26/2023 6:00:00 PM,8/23/2023 6:09:19 PM,lmartin49,10/4/2023 10:10:35 PM,loganrees,,Northern Basin and Range,1986,,,,8/9/2023 6:00:00 AM,-118.720524,42.75829
53,6bc8e10b-f8ec-48cc-bdf6-c3884697cc65,No,,Y,Y,OR020,1231,OR020-1231,22,8/14/2023 12:00:00 AM,8/14/2023 7:00:00 AM,Y,8/15/2023 12:00:00 AM,N,,"Rees, L., Martin, L.",Phacelia hastata,PHHA,OR020-1231-PHHA,500,485,100,P,0.1,,42.67303,-118.691117,118,42,41,40,28.0212000000199,22.9079999999897,42°40'22.90799999998967 N,118°41'28.021200000019917 E,Geopoint,WGS84,7299.869,Steens Wilderness,Steens Loop South Road Gate 3,From Frenchglen travel south on Highway 205 for 10 miles. Turn left onto South Steens Loop Road and travel 23 miles until Gate 3. There is a pull out parking space before Gate 3. ,Oregon,Harney,80E,15 - 20 / humid,BLM,,Sagebrush Steppe,"CELE3,POSE,PELE8,ERSP4,ERHE2,ERUM",None,,Rim,"Multiple_Use,Wilderness","Igneous, volcanic",10,SE,Sandy_Loam,10YR 4/2,4,7/25/2023 7:00:00 PM,"US, RENO, OSC, UTC","R. Benkendorf, Chicago Botanic Garden",In_Field,7/26/2023 7:00:00 PM,8/23/2023 6:09:20 PM,lmartin49,10/10/2023 11:18:20 PM,loganrees,,Northern Basin and Range,2225,,,,8/15/2023 7:00:00 AM,-118.691117,42.67303
54,7c178caa-cad2-4b66-97f6-b816eac98611,No,,Y,Y,OR020,1232,OR020-1232,23,8/15/2023 12:00:00 AM,8/15/2023 7:00:00 AM,Y,8/16/2023 12:00:00 AM,N,,"Rees, L., Martin, L., Benkendorf, R.",Cercocarpus ledifolius,CELE3,OR020-1232-CELE3,500,150,250,P,8,,42.673101,-118.691117,118,42,41,40,28.0212000000199,23.1636000000094,42°40'23.16360000000941 N,118°41'28.021200000019917 E,Geopoint,WGS84,7299.869,Steens Wilderness,Steens Loop South Road Gate 3,From Frenchglen travel south on Highway 205 for 10 miles. Turn left onto South Steens Loop Road and travel 23 miles until Gate 3. There is a pull out parking space before Gate 3. ,Oregon,Harney,80E,15 - 20 / humid,BLM,,Sage Meadow,"ERSP4,PHHA,PELE8,POSE,ERHE2",None,,Rim,"Multiple_Use,Wilderness","Igneous, volcanic",10,SE,Sandy_Loam,10YR 4/2,4,8/17/2023 7:00:00 PM,"US, RENO, OSC, UTC","R. Benkendorf, Chicago Botanic Garden",In_Field,8/15/2023 7:00:00 PM,8/23/2023 6:09:21 PM,lmartin49,10/10/2023 11:18:41 PM,loganrees,,Northern Basin and Range,2225,,,,8/16/2023 7:00:00 AM,-118.691117,42.673101
55,025774b5-199e-4c49-8c2f-3857ae7153b0,No,,Y,Y,OR020,1233,OR020-1233,24,8/17/2023 12:00:00 AM,8/17/2023 7:00:00 AM,N,8/15/2023 12:00:00 AM,N,,"Rees, L., Martin, L., Benkendorf, R. ",Erigeron speciosus,ERSP4,OR020-1233-ERSP4,300,91,100,P,0.5,,42.673101,-118.691117,118,42,41,40,28.0212000000199,23.1636000000094,42°40'23.16360000000941 N,118°41'28.021200000019917 E,Geopoint,WGS84,7299.869,Steens Wilderness,Steens Loop South Road Gate 3,From Frenchglen travel south on Highway 205 for 10 miles. Turn left onto South Steens Loop Road and travel 23 miles until Gate 3. There is a pull out parking space before Gate 3. ,Oregon,Harney,80E,15 - 20 / humid,BLM,,Sage Meadows,"CELE3,POSE,PHHA,ARCAB3,ERHE2",None,,Rim,"Multiple_Use,Wilderness","Igneous, volcanic",10,SE,Sandy_Loam,10YR 4/2,4,8/17/2023 7:00:00 PM,"US, RENO, OSC, UTC","R. Benkendorf, Chicago Botanic Garden",In_Field,7/25/2023 7:00:00 PM,8/23/2023 6:09:21 PM,lmartin49,10/10/2023 11:19:12 PM,loganrees,,Northern Basin and Range,2225,,,,8/15/2023 7:00:00 AM,-118.691117,42.673101
56,d72c09fe-c916-44f0-812a-ae11c741652a,No,,Y,Y,NV010,10,NV010-10,HES12,8/22/2023 12:00:00 AM,8/22/2023 7:00:00 AM,N,,,,"Sermersheim, H., Rytting, G.",Eriogonum heracleoides,ERHE2,NV010-10-ERHE2,10000,594,2,P,1,,41.7665350122523,-115.749689712361,115,41,44,45,58.8829645009957,59.526044108145,41°45'59.526044108145015 N,115°44'58.88296450099574 E,Geopoint,WGS84,6659.61685714922,Independence Mountains,Sunflower Flat,"1.5 hours from Elko NV via NV-225 N/Mountain City Highway N. Head N on NV-225 for 65.7 mi. At the Wild Horse State Recreation turn off, turn R onto Gold Creek Rd/Fr037 and continue NE for 10 mi. At the Big Bend Campground, take Haystack Rd/NF-013 and continue W for 3.1 mi. Population is widely distributed on both sides of road.",Nevada,Elko,80E,15 - 20 / semi-humid,USFS,Y,R025XD008NV - Fine Frigid Floodplain,"POSE,PSSP6,LECI4,ELEL5,WYAM",None,,Flat,"Grazing,Recreation",,3,NE,Clay_Loam,7.5YR 3/2,4,8/22/2023 7:00:00 PM,"Smithsonian Institution (US), University of Nevada (RENO), Nevada Department of Agriculture (NDA), Elko BLM District Office","R. Benkendorf, Chicago Botanic Garden",From_Pressed_Specimen_on_Another_Date,,8/25/2023 4:56:42 PM,hazeyserm,9/15/2023 10:27:34 PM,sgarcia61,,Northern Basin and Range,2029,Y,,,,-115.749689712361,41.7665350122523
57,8bce9f22-9380-4e7e-ac7b-2aca108b5a08,No,,Y,Y,NV010,11,NV010-11,HES13,8/23/2023 12:00:00 AM,8/23/2023 7:00:00 AM,Y,8/24/2023 12:00:00 AM,,,"Sermersheim, H., Rytting, G.",Pseudoroegneria spicata,PSSP6,NV010-11-PSSP6,50000,2278,2,P,3,,41.766513988522,-115.749672730589,115,41,44,45,58.821830120238,59.4503586790722,41°45'59.450358679072224 N,115°44'58.82183012023802 E,Geopoint,WGS84,6656.01577987792,Independence Mountains,Sunflower Flat,"1.5 hours from Elko NV via NV-225 N/Mountain City Highway N. Head N on NV-225 for 65.7 mi. At the Wild Horse State Recreation turn off, turn R onto Gold Creek Rd/Fr037 and continue NE for 10 mi. At the Big Bend Campground, take Haystack Rd/NF-013 and continue W for 3.1 mi. Population is widely distributed on both sides of road.",Nevada,Elko,80E,15 - 20 / semi-humid,USFS,Y,R025XD008NV - Fine Frigid Floodplain,"ERHE2,POSE,LECI4,ELEL5,WYAM",None,,Flat,"Grazing,Recreation",,3,NE,Clay_Loam,7.5YR 3/2,4,8/23/2023 7:00:00 PM,"Smithsonian Institution (US), University of Nevada (RENO), Nevada Department of Agriculture (NDA), Elko Distrcit Office","R. Benkendorf, Chicago Botanic Garden",From_Pressed_Specimen_on_Another_Date,,8/25/2023 4:58:07 PM,hazeyserm,9/15/2023 11:18:49 PM,sgarcia61,5,Northern Basin and Range,2028,Y,,,,-115.749672730589,41.766513988522
58,0a6df90c-6529-4e65-9196-7e4fa3660829,No,,Y,Y,NV010,12,NV010-12,HES14,8/31/2023 12:00:00 AM,8/30/2023 7:00:00 AM,N,,,,"Sermersheim, H., Rytting, G.",Amelanchier alnifolia,AMAL2,NV010-12-AMAL2,800,64,1,P,11,,41.4404527219166,-115.077202255921,115,41,4,26,37.9281213163983,25.6297988997596,41°26'25.629798899759635 N,115°4'37.92812131639835 E,Geopoint,WGS84,6340.33895622697,Wells Field Office,Farleen Butte,"From exit 333 Deeth/Starr Valley, drive for 0.3 miles. Turn right onto NV-230 E/Starr Valley Rd for 0.8 miles. Take O'Neil Basin Rd and O'Neill-Deeth County Rd for 30 miles. Turn right to follow BLM recreation area road. Population is on right side of road.",Nevada,Elko,13E,10 - 15 / semi-humid,BLM,,R025XY022NV - COBBLY CLAYPAN 8-12 P.Z,"ARCAB3,SYOR2,RIVE,ROWO,ALAC4",None,,Flat,"Grazing,Recreation",,2,NE,Clay_Loam,10YR 2/2,4,8/30/2023 7:00:00 PM,"Smithsonian Institution (US), University of Nevada (RENO), Nevada Department of Agriculture (NDA), Tuscarora Field Office","R. Benkendorf, Chicago Botanic Garden",From_Pressed_Specimen_on_Another_Date,,8/31/2023 5:51:03 PM,hazeyserm,10/5/2023 7:41:20 AM,hazeyserm,,Central Basin and Range,1932,Y,,,,-115.077202255921,41.4404527219166
59,8d0dcdc1-9931-4d9c-b501-92a2328029e8,No,,Y,Y,FWS0800,48,FWS0800-48,N/A,8/18/2023 12:00:00 AM,8/18/2023 7:00:00 AM,Y,9/1/2023 12:00:00 AM,N,,"Plants, S., Sigarroa, A.",Cercocarpus ledifolius,CELE3,FWS0800-48-CELE3,100,50,2,P,10,N/A,41.6894790318442,-118.724388990336,118,41,43,41,27.8003652096868,22.124514638943,41°41'22.12451463894297 N,118°43'27.800365209686788 E,Geopoint,WGS84,7658.6421865113,BLM Land,Onion Valley Reservoir,"From Denio Junction, drive west for 6 miles until a sign for Onion Valley Reservoir comes up to the south (left) side of the road. Turn south (left) from highway 140 onto Knott Creek rd and take that dirt road for 5 miles until another side for onion Valley reservoir comes up to the east (left) of the road. Take this dirt road through the mountains for 7 miles until you get to onion Valley reservoir, and follow the road around the reservoir going northeast to the population point as if you were heading up to blue lake trailhead.",Nevada,Humboldt,80E,15 - 20 / semi-humid,BLM,,"Sagebrush steppe, mountain mahogany","ARCAB3,CHVI8,ACTH7,BRTE,ERNA10,POTR5,LECI4","Invasives,Grazed",,"Plateau,Intermontane_Basin","Grazing,Recreation",N/A,10,NW,Sandy_Loam,5YR 2.5/1,3,9/1/2023 7:00:00 PM,"University of Nevada, Reno; Smithsonian; US Forest Service Humboldt-Toiyabe National Forest Supervisor’s office","Michael McCampbell, Winnemucca BLM",In_Field,8/18/2023 7:00:00 PM,9/3/2023 4:09:32 PM,averymsigarroa,9/21/2023 2:35:03 PM,kthomas3,N/A,Northern Basin and Range,2334,N,,,,-118.724388990336,41.6894790318442
60,9061c9cd-8a05-42fc-ba01-053d7180df1d,No,,Y,Y,NV010,15,NV010-15,HES17,9/19/2023 12:00:00 AM,9/19/2023 7:00:00 AM,,,,,"Sermersheim, H., Rytting, G.",Cercocarpus ledifolius,CELE3,NV010-15-CELE3,6000,68,2,P,8,,41.0213727631467,-115.069644559932,115,41,4,1,10.7204157537217,16.9419473279441,41°1'16.94194732794415 N,115°4'10.720415753721682 E,Geopoint,WGS84,7510.05602040886,Humboldt National Forest,Angel Lake,"From Bureau of Land Management, Elko District, Ruby Mountain Hot Shots 3900 Idaho St, Elko, NV 89801 Get on I-80 E from Idaho St for 6.5 miles. Head northeast on Idaho St for 3.5 mi. Continue onto Old Hwy 40 E for 0.6 mi. Continue onto E Idaho St for 2.0 mi. Turn left to stay on E Idaho St for 125 ft. Turn right to merge onto I-80 E toward Wells for 0.3 mi. Follow I-80 E to Frontage Rd 61. Take exit 348 from I-80 E for 36.4 mi. Merge onto I-80 E for 36.1 mi. Take exit 348 toward Berverly Hills for 0.3 mi. Drive to NV-231 W for 12.1 mi. Turn right onto Frontage Rd 61 for 2.0 mi. Turn right for 0.3 mi. Turn right onto NV-231 W for 7.7 mi",Nevada,Elko,13E,15 - 20 / humid,USFS,Y,,"ERMI4,GRSQ,ARCAB3,ERNA10,PUTR2",Grazed,,Plateau,"Grazing,Recreation",,2,W,Clay_Loam,10YR 5/3,3,9/20/2023 10:52:17 PM,"Smithsonian, Elko BLM Field Office, University of Nevada",,,,9/20/2023 10:53:26 PM,hazeyserm,10/4/2023 5:54:23 PM,hazeyserm,,Central Basin and Range,2289,N,,,1/1/1970 7:00:00 AM,-115.069644559932,41.0213727631467
61,fd9c9f7a-977f-464d-8c0c-964efe756b5f,No,,Y,Y,NV010,13,NV010-13,HES15,9/18/2023 12:00:00 AM,9/18/2023 7:00:00 AM,N,,,,"Sermersheim, H., Rytting, G.",Ceanothus velutinus,CEVE,NV010-13-CEVE,1000,84,1,P,3,,41.0293733316041,-115.080810906072,115,41,4,1,50.9192618602845,45.7439937747802,41°1'45.743993774780165 N,115°4'50.91926186028445 E,Geopoint,WGS84,8463.6519181431,Humboldt National Forest,Angel Lake,"From Bureau of Land Management, Elko District, Ruby Mountain Hot Shots 3900 Idaho St, Elko, NV 89801 Get on I-80 E from Idaho St for 6.5 miles. Head northeast on Idaho St for 3.5 mi. Continue onto Old Hwy 40 E for 0.6 mi. Continue onto E Idaho St for 2.0 mi. Turn left to stay on E Idaho St for 125 ft. Turn right to merge onto I-80 E toward Wells for 0.3 mi. Follow I-80 E to Frontage Rd 61. Take exit 348 from I-80 E for 36.4 mi. Merge onto I-80 E for 36.1 mi. Take exit 348 toward Berverly Hills for 0.3 mi. Drive to NV-231 W for 12.1 mi. Turn right onto Frontage Rd 61 for 2.0 mi. Turn right for 0.3 mi. Turn right onto NV-231 W for 9.8 mi",Nevada,Elko,13E,10 - 15 / very humid,USFS,Y,,"RICE,AMUT,POTR5,ARCAB3,LUAR3",None,,Foothills,Recreation,,17,SE,Clay_Loam,7.5YR 3/3,3,9/18/2023 7:00:00 PM,"Smithsonian, Elko BLM Field Office, University of Nevada",,,,9/20/2023 10:54:50 PM,hazeyserm,10/4/2023 5:32:24 PM,hazeyserm,,Central Basin and Range,2579,N,,,1/1/1970 7:00:00 AM,-115.080810906072,41.0293733316041
62,986460a7-efa0-4f37-a05c-88b28ca5582c,No,,Y,Y,NV010,14,NV010-14,HES16,9/19/2023 12:00:00 AM,9/19/2023 7:00:00 AM,N,,,,"Sermersheim, H., Rytting G.",Chrysothamnus viscidiflorus,CHVI8,NV010-14-CHVI8,5000,156,1,P,1,,41.0293658403844,-115.080812451923,115,41,4,1,50.924826922884,45.7170253838166,41°1'45.717025383816576 N,115°4'50.924826922883994 E,Geopoint,WGS84,8462.24908364724,Humboldt National Forest,Angel Lake,"From Bureau of Land Management, Elko District, Ruby Mountain Hot Shots 3900 Idaho St, Elko, NV 89801 Get on I-80 E from Idaho St for 6.5 miles. Head northeast on Idaho St for 3.5 mi. Continue onto Old Hwy 40 E for 0.6 mi. Continue onto E Idaho St for 2.0 mi. Turn left to stay on E Idaho St for 125 ft. Turn right to merge onto I-80 E toward Wells for 0.3 mi. Follow I-80 E to Frontage Rd 61. Take exit 348 from I-80 E for 36.4 mi. Merge onto I-80 E for 36.1 mi. Take exit 348 toward Berverly Hills for 0.3 mi. Drive to NV-231 W for 12.1 mi. Turn right onto Frontage Rd 61 for 2.0 mi. Turn right for 0.3 mi. Turn right onto NV-231 W for 9.8 mi",Nevada,Elko,13E,10 - 15 / very humid,USFS,Y,,"RICE,AMUT,POTR5,ARCAB3,LUAR3",None,,Foothills,Recreation,,17,SE,Clay_Loam,7.5YR 3/3,3,9/18/2023 7:00:00 PM,"Smithsonian, Elko BLM Field Office, University of Nevada",,,,9/20/2023 10:56:02 PM,hazeyserm,10/4/2023 5:51:16 PM,hazeyserm,,Central Basin and Range,2579,N,,,1/1/1970 7:00:00 AM,-115.080812451923,41.0293658403844
63,ac72abed-c1b1-406f-a1e5-4e8f9763f6c0,No,,,,NV010,16,NV010-16,HES18,9/20/2023 12:00:00 AM,9/20/2023 7:00:00 AM,N,,,,"Sermersheim, H., Rytting, G.",Grayia spinosa,GRSP,NV010-16-GRSP,100000,184,1,P,1,,41.0052218948796,-114.930830328326,114,41,55,0,50.9891819725624,18.7988215666252,41°0'18.79882156662518 N,114°55'50.98918197256239 E,Geopoint,WGS84,6046.14774593783,Wells Field Office,Wood Hills,"From Bureau of Land Management, Elko District, Ruby Mountain Hot Shots 3900 Idaho St, Elko, NV 89801. Get on I-80 E from Idaho St for 6.5 mi. Head northeast on Idaho St for 3.5 mi. Continue onto Old Hwy 40 E for 0.6 mi. Continue onto E Idaho St for 2.0 mi. Turn left to stay on E Idaho St for 125 ft. Turn right to merge onto I-80 E toward Wells for 0.3 mi. Follow I-80 E to US-93 S in Wells. Take exit 352 from I-80 E for 40.7 mi. Merge onto I-80 E for 40.5 mi. Take exit 352 for U.S 93 toward E Wells for 0.2 mi. Continue on US-93 S to your destination for 8.2 mi. Turn right onto US-93 S for 6.3 mi. Turn left for 0.9 mi. Slight left. Destination will be on the left in 0.9 mi.",Nevada,Elko,13E,10 - 15 / semi-arid,BLM,,,"ELEL5,ACHY,ARCAB3,KRLA2,JUOS",Grazed,,Flat,Grazing,,0,Flat,Sandy_Loam,10YR 5/3,3,9/20/2023 11:00:23 PM,"Smithsonian, Elko BLM Field Office, University of Nevada",,,,9/20/2023 11:00:57 PM,hazeyserm,10/4/2023 6:01:12 PM,hazeyserm,,Central Basin and Range,1842,N,,,1/1/1970 7:00:00 AM,-114.930830328326,41.0052218948796
64,f1abec3e-9350-4de6-ba0e-2659bf1605b2,No,,Y,Y,NV060,27,NV060-27,,9/7/2023 12:00:00 AM,9/7/2023 7:00:00 AM,N,,,,"Garcia, S., Benkendorf, R.",Atriplex canescens,ATCA2,NV060-27-ATCA2,250,50,25,P,3,,38.3876126820913,-116.063747499352,116,38,3,23,49.4909976684437,15.4056555287622,38°23'15.405655528762168 N,116°3'49.4909976684437 E,Geopoint,WGS84,,Tonopah Field Office,Lunar Crater,"1.3 hrs from Tonopah NV via US-6 E. Head E on US-6 for 72.3 mi. After passing the L turn off for Halligan Mesa, continue for another 5.2 mi. Turn R onto Mcr955900 Rd, heading S. Continue for 6.6 mi until reaching Lunar Crater. Population will be on the E side of the road.",Nevada,Nye,13E,15 - 20 / arid,BLM,,,"TECA2,ARCAB3,HAGL,JOCR,ATCO",None,,Hillslope,"Grazing,Recreation","Igneous extrusive, basalt.",10,"E,NW,NE",Other,,4,,"Smithsonian Institution (US), University of Nevada (RENO), Nevada Department of Agriculture (NDA), Mount Lewis Field Office","R. Benkendorf, Chicago Botanic Garden",From_Pressed_Specimen_on_Another_Date,,9/21/2023 4:44:55 PM,paytonlott00,9/21/2023 7:21:53 PM,sgarcia61,,Central Basin and Range,,Y,,,1/1/1970 7:00:00 AM,-116.063747499352,38.3876126820913
65,35be878e-70a4-4e90-a609-e9b3c0614ae2,No,,Y,Y,NV060,28,NV060-28,,9/19/2023 12:00:00 AM,9/19/2023 7:00:00 AM,Y,,N,,"Lott, P., Garcia, S.",Atriplex canescens,ATCA2,NV060-28-ATCA2,50000,745,300,P,2.5,,38.5006813685897,-116.09756941386,116,38,5,30,51.2498898969739,2.45292692285375,38°30'2.4529269228537487 N,116°5'51.249889896973855 E,Geopoint,WGS84,5821.51923847002,Tonopah Field Office,Sandy Springs Valley,,Nevada,Nye,13E,10 - 15 / arid,BLM,,Sandy Basin,"PLJA,SARCO,BAMU,SPPA2,ACHY",None,,Basin,Rangeland,,4,W,Sand,7.5YR 3/4,4,,,,,,9/21/2023 4:44:56 PM,paytonlott00,9/21/2023 4:44:56 PM,paytonlott00,,Central Basin and Range,1774,Y,,,1/1/1970 7:00:00 AM,-116.09756941386,38.5006813685897
66,ef1d6606-fcfb-4938-8a58-1eef8f9fad30,No,,Y,Y,NV010,18,NV010-18,HES20,9/27/2023 12:00:00 AM,9/27/2023 7:00:00 AM,N,,,,"Sermersheim, H., Rytting, G.",Juniperus osteosperma,JUOS,NV010-18-JUOS,10000,106,2,P,8,,40.4361549599532,-114.815693176826,114,40,48,26,56.4954365739152,10.1578558313912,40°26'10.157855831391203 N,114°48'56.495436573915185 E,Geopoint,WGS84,6288.33512694557,Wells Field Office,Pequop Mountains,"From Bureau of Land Management, Elko District, Ruby Mountain Hot Shots 3900 Idaho St, Elko, NV 89801. Get on I-80 E from Idaho St for 6.5 mi. Head northeast on Idaho St for 3.5 mi. Continue onto Old Hwy 40 E for 0.6 mi. Continue onto E Idaho St for 2.0 mi. Turn left to stay on E Idaho St in125 ft. Turn right to merge onto I-80 E toward Wells 0.3 mi. Follow I-80 E and US-93 S to BLM Rd for 90.1 mi. Merge onto I-80 E for 40.5 mi. Take exit 352 for U.S 93 toward E Wells for 0.2 mi. Turn right onto US-93 S for 49.4 mi. Turn left onto BLM Rd. Destination will be on the left in 1.9 mi.",Nevada,Elko,13E,15 - 20 / semi-arid,BLM,,Sagebrush shrubland,"HECO26,ACHY,GRSP,SPGR2",None,,Flat,"Grazing,Recreation",,0,Flat,Sandy_Loam,10YR 5/2,3,9/27/2023 7:00:00 PM,"Smithsonian, Elko BLM FIeld Office, University of Nevada",,,,9/28/2023 4:34:19 PM,hazeyserm,10/4/2023 6:15:47 PM,hazeyserm,,Central Basin and Range,1916,N,,,1/1/1970 7:00:00 AM,-114.815693176826,40.4361549599532
67,a4b8fd0a-5b17-43b0-8b28-948c4c3b7a92,No,,Y,Y,NV010,17,NV010-17,HES19,9/26/2023 12:00:00 AM,9/26/2023 7:00:00 AM,,,,,"Sermersheim, H., Rytting, G.",Krascheninnikovia lanata,KRLA2,NV010-17-KRLA2,150000,87,2,P,0.5,,40.4308399623106,-114.771433269246,114,40,46,25,17.1597692851003,51.023864318006,40°25'51.02386431800596 N,114°46'17.15976928510031 E,Geopoint,WGS84,6101.25279706627,Wells Field Office,Pequop Mountains,"From Bureau of Land Management, Elko District, Ruby Mountain Hot Shots 3900 Idaho St, Elko, NV 89801. Get on I-80 E from Idaho St for 6.5 mi. Head northeast on Idaho St for 3.5 mi. Continue onto Old Hwy 40 E for 0.6 mi. Continue onto E Idaho St for 2.0 mi. Turn left to stay on E Idaho St in125 ft. Turn right to merge onto I-80 E toward Wells 0.3 mi. Follow I-80 E and US-93 S to BLM Rd for 90.1 mi. Merge onto I-80 E for 40.5 mi. Take exit 352 for U.S 93 toward E Wells for 0.2 mi. Turn right onto US-93 S for 49.4 mi. Turn left onto BLM Rd. Destination will be on the left in 4.4 mi.",Nevada,Elko,13E,15 - 20 / semi-arid,BLM,,Sagebrush shrubland,"HECO26,ACHY,GRSP,SPGR2,ARCAB3",Grazed,,Flat,"Grazing,Recreation",,0,Flat,Sandy_Loam,10YR 5/4,3,9/27/2023 7:00:00 PM,"Smithsonian, Elko BLM Field Office, University of Nevada",,,,9/28/2023 4:41:20 PM,hazeyserm,10/4/2023 6:08:07 PM,hazeyserm,,Central Basin and Range,1859,N,,,1/1/1970 7:00:00 AM,-114.771433269246,40.4308399623106
68,9b492c3f-656b-4db8-9bf0-8543d6f55fc2,No,,Y,Y,OR020,1234,OR020-1234,25,9/20/2023 12:00:00 AM,9/20/2023 6:00:00 AM,Y,9/25/2023 12:00:00 AM,Y,20230926-20230927,"Rees, L., Martin, L., Hankins, K., Landon, C. ",Chrysothamnus viscidiflorus,CHVI8,OR020-1234-CHVI8,400,250,25,P,2,,42.7581129669214,-118.720242206178,118,42,43,45,12.8719422414133,29.2066809169455,42°45'29.206680916945515 N,118°43'12.871942241413308 E,Geopoint,WGS84,6496.0632,Steens Mountain Wilderness ,Steens Mountain Wilderness North Loop,From Frenchglen drive East on North Steens Loop for 12 miles. Turn left immediately before the cattle grid into pull out area (dispersed camping and car parking spaces). Site is 400m downslope from parking area. ,Oregon,Harney,,15 - 20 / humid,BLM,,Sage Meadow,"ERHE2,ELEL5,ERCOC3,ARCAB3,ARARL",None,,Foothills,"Grazing,Protected,Recreation","Igneous, volcanic ",5,NW,Sandy_Loam,10YR 5/3,4,9/19/2023 6:00:00 PM,"US, RENO, OSC, UTC","L. Rees, Chicago Botanic Garden",In_Field,9/19/2023 6:00:00 PM,9/30/2023 10:48:51 PM,loganrees,10/10/2023 9:52:09 PM,loganrees,,Northern Basin and Range,1980,,,,9/25/2023 6:00:00 AM,-118.720242206178,42.7581129669214
69,cc4e0cea-7271-4d21-a910-075f958d11f1,No,,Y,Y,OR020,1235,OR020-1235,26,9/20/2023 12:00:00 AM,9/20/2023 6:00:00 AM,Y,9/25/2023 12:00:00 AM,Y,20230926-20230927,"Rees, L., Martin, L., Hankins, K., Landon, C. ",Chrysothamnus nauseosus,ERNAB2,OR020-1235-ERNAB2,400,180,25,P,2,,42.7581129669214,-118.720242206178,118,42,43,45,12.8719422414133,29.2066809169455,42°45'29.206680916945515 N,118°43'12.871942241413308 E,Geopoint,WGS84,6496.0632,Steens Mountain Wilderness ,Steens Mountain Wilderness North Loop,From Frenchglen drive East on North Steens Loop for 12 miles. Turn left immediately before the cattle grid into pull out area (dispersed camping and car parking spaces). Site is 400m downslope from parking area. ,Oregon,Harney,,15 - 20 / humid,BLM,,Sage Meadow,"ERHE2,ELEL5,ERCOC3,ARCAB3,ARARL,CHVI8",None,,Foothills,"Grazing,Protected,Recreation","Igneous, volcanic ",5,NW,Sandy_Loam,10YR 5/3,4,9/19/2023 6:00:00 PM,"US, RENO, OSC, UTC","L. Rees, Chicago Botanic Garden",In_Field,9/19/2023 6:00:00 PM,9/30/2023 10:50:17 PM,loganrees,10/10/2023 9:52:09 PM,loganrees,,Northern Basin and Range,1980,,,,9/25/2023 6:00:00 AM,-118.720242206178,42.7581129669214
